"","userID","itemID","rating","age","time","daytype","season","weather","social","endEmo","dominantEmo","mood","Count"
"332",35,232,2,30,4,1,3,1,1,5,6,2,95
"333",79,99,4,29,3,1,3,1,2,7,3,2,6
"334",79,233,4,29,3,1,3,5,2,4,3,2,6
"335",79,234,5,29,3,1,3,5,2,1,2,2,6
"336",15,235,3,30,3,1,3,1,2,7,7,2,168
"337",82,199,5,22,3,2,3,5,3,2,2,1,1
"338",83,236,5,21,3,2,4,5,1,2,6,1,1
"339",15,237,5,30,2,1,3,1,2,2,2,1,168
"340",15,166,4,30,3,1,3,1,2,2,2,1,168
"341",39,66,4,30,3,2,3,1,6,2,2,1,5
"342",85,111,5,30,2,2,2,1,1,2,2,1,2
"343",85,166,4,30,2,2,3,1,7,2,2,1,2
"344",27,238,2,25,4,2,3,2,2,7,7,2,34
"345",28,238,1,26,3,2,3,5,2,7,7,2,37
"346",35,239,3,30,4,3,3,2,6,7,7,1,95
"347",35,240,4,30,4,3,3,2,6,4,7,1,95
"348",43,241,5,25,3,3,3,5,1,4,7,1,28
"349",35,242,4,30,3,3,3,5,1,7,7,2,95
"350",59,47,4,27,4,3,3,1,1,7,7,3,17
"351",35,243,2,30,4,3,3,5,1,6,5,2,95
"352",86,220,5,22,3,1,3,5,1,7,7,2,8
"353",86,244,5,22,4,2,4,5,1,7,7,2,8
"354",86,245,5,22,3,3,3,1,1,7,7,2,8
"355",86,246,5,22,3,2,3,1,1,7,7,2,8
"356",86,247,2,22,4,1,3,5,1,7,7,2,8
"357",86,248,5,22,3,2,3,1,5,4,4,2,8
"358",86,249,5,22,3,2,1,1,1,4,7,2,8
"359",86,250,5,22,4,3,2,1,5,7,7,1,8
"360",21,251,2,28,4,2,3,5,1,7,7,1,143
"361",15,107,5,30,3,2,3,1,2,2,2,2,168
"362",31,109,4,30,2,3,3,1,1,2,2,1,154
"363",31,252,3,30,2,2,3,1,1,2,2,1,154
"364",25,253,3,27,2,3,3,1,2,4,6,1,94
"365",25,254,1,27,3,3,3,1,1,7,7,1,94
"366",25,255,4,27,3,3,3,1,2,2,2,1,94
"367",45,114,4,25,2,1,3,2,1,2,2,2,4
"368",45,3032,5,25,3,2,3,5,3,4,4,1,4
"369",45,3504,5,25,3,2,3,5,3,7,7,2,4
"370",87,3505,5,33,3,1,3,1,2,4,4,1,1
"371",42,3506,3,28,3,1,3,2,2,2,7,1,36
"372",55,172,5,28,2,1,3,1,2,2,4,2,275
"373",55,3507,5,28,2,1,3,1,1,4,7,2,275
"374",21,3508,4,28,3,2,3,5,2,2,2,1,143
"375",21,3509,2,28,4,2,3,5,1,7,7,2,143
"376",25,3510,4,27,4,1,3,1,1,2,2,1,94
"377",88,3511,5,19,3,2,3,2,2,1,1,2,3
"378",88,3512,5,19,3,2,3,2,2,1,1,2,3
"379",88,3191,5,19,3,2,3,2,3,4,3,1,3
"380",15,74,4,30,3,2,3,2,2,1,6,2,168
"381",31,3513,2,30,2,2,3,1,1,2,2,1,154
"382",31,2465,3,30,2,2,3,1,1,2,2,1,154
"383",15,3514,3,30,3,2,3,2,2,7,7,2,168
"384",15,3515,4,30,2,2,3,5,2,2,2,2,168
"385",15,3516,5,30,3,2,3,2,2,2,2,2,168
"386",35,3517,2,30,3,2,3,5,1,7,6,2,95
"387",33,3646,5,26,3,2,4,1,2,4,4,2,86
"388",31,3518,4,30,3,2,3,5,1,2,2,1,154
"389",21,3646,5,28,4,2,4,5,2,2,4,1,143
"390",89,3519,4,28,4,1,3,2,3,2,4,1,16
"391",35,47,5,30,4,2,3,2,1,2,2,2,95
"392",89,65,2,28,4,2,3,1,3,2,2,1,16
"393",89,104,3,28,4,3,2,1,2,2,2,1,16
"394",89,52,5,28,4,2,1,1,3,2,2,1,16
"395",89,180,4,28,4,2,3,2,3,2,2,1,16
"396",89,212,2,28,3,1,4,4,3,5,6,1,16
"397",20,230,4,30,3,1,3,1,7,2,2,1,5
"398",25,3520,4,27,3,2,3,1,2,1,4,1,94
"399",25,3521,2,27,1,2,3,1,1,3,3,1,94
"400",33,3508,4,26,3,2,3,5,2,7,2,1,86
"401",91,38,4,28,3,2,3,5,3,2,2,1,6
"402",35,3522,4,30,3,1,3,2,1,2,2,2,95
"403",93,3526,5,20,2,3,2,1,3,2,2,1,1
"404",55,2021,4,28,2,1,3,4,1,2,7,2,275
"405",96,3523,3,15,3,2,3,2,3,7,7,1,30
"406",96,2628,5,15,3,1,3,2,7,2,2,1,30
"407",27,3524,3,25,2,1,3,5,6,7,1,2,34
"408",96,3510,5,15,4,2,3,1,3,4,7,1,30
"409",96,243,2,15,3,3,2,5,3,7,6,1,30
"410",96,3525,5,15,3,1,1,3,1,2,2,1,30
"411",96,3526,5,15,2,3,1,1,3,2,2,1,30
"412",96,61,3,15,4,2,2,2,3,7,4,2,30
"413",96,191,5,15,3,2,4,4,1,2,7,1,30
"414",96,192,5,15,2,1,4,4,1,7,2,1,30
"415",96,3527,4,15,4,1,3,5,1,7,1,2,30
"416",96,138,5,15,3,2,3,2,3,4,7,1,30
"417",96,3528,3,15,3,3,2,1,1,1,6,3,30
"418",96,2592,5,15,2,3,1,1,1,2,2,1,30
"419",96,18,4,15,3,2,2,5,3,7,7,1,30
"420",96,3529,5,15,3,3,3,3,7,2,4,1,30
"421",96,3530,5,15,2,1,4,5,1,2,2,3,30
"422",96,3531,5,15,3,1,4,1,3,7,7,1,30
"423",96,3532,1,15,3,1,3,2,1,5,7,2,30
"424",96,13,5,15,3,2,3,3,3,2,7,1,30
"425",96,3533,5,15,2,3,2,1,3,2,2,1,30
"426",96,3534,3,15,3,2,1,5,1,7,2,1,30
"427",99,3528,3,28,4,2,3,2,1,3,3,1,1
"428",43,3535,4,25,2,1,3,5,1,4,7,1,28
"429",96,3536,4,15,3,1,3,1,3,2,2,1,30
"430",96,3537,4,15,2,2,2,3,1,2,2,2,30
"431",96,3538,3,15,2,2,2,3,1,2,2,2,30
"432",96,3539,5,15,3,2,2,2,1,2,2,3,30
"433",96,3507,4,15,3,1,4,1,7,7,7,1,30
"434",96,3540,4,15,3,2,2,5,3,2,7,2,30
"435",15,178,4,30,3,1,3,2,1,2,2,2,168
"436",96,3541,5,15,3,3,3,2,7,2,2,1,30
"437",96,3542,3,15,2,2,2,1,1,7,7,2,30
"438",96,66,3,15,3,2,2,1,3,2,2,1,30
"439",100,3543,5,28,3,3,2,1,7,4,4,1,6
"440",100,212,5,28,1,3,3,1,1,2,1,1,6
"441",100,194,3,28,3,3,2,2,3,7,7,2,6
"442",100,2360,5,28,3,2,3,5,7,2,2,1,6
"443",100,3544,2,28,3,2,3,3,2,7,7,2,6
"444",15,3545,2,30,3,1,3,5,2,7,7,2,168
"445",15,3546,4,30,2,1,3,5,2,1,1,2,168
"446",55,3547,5,28,1,1,3,5,1,2,1,2,275
"447",55,3548,5,28,1,1,3,1,2,2,2,2,275
"448",55,3549,5,28,1,1,3,5,2,2,2,2,275
"449",100,79,3,28,3,3,2,5,3,7,7,2,6
"450",61,16,3,28,4,2,3,1,2,5,7,1,83
"451",15,3550,3,30,3,2,3,1,2,1,1,2,168
"452",56,68,5,28,3,2,3,1,2,2,2,1,6
"453",56,247,3,28,3,2,3,1,2,4,7,2,6
"454",21,3551,3,28,4,2,3,1,1,1,7,1,143
"455",55,196,5,28,1,2,3,1,1,2,7,2,275
"456",55,62,5,28,1,2,3,1,2,4,4,2,275
"457",31,164,5,30,2,2,3,1,1,2,2,1,154
"458",31,3188,5,30,2,2,3,1,1,2,1,1,154
"459",55,3552,4,28,1,1,3,1,1,2,2,2,275
"460",89,3553,4,28,3,1,3,2,2,4,2,1,16
"461",89,3554,4,28,3,2,3,1,2,1,2,1,16
"462",89,66,2,28,2,1,3,2,4,5,2,2,16
"463",55,3555,4,28,2,1,3,1,1,2,2,2,275
"464",55,3556,5,28,2,1,3,1,1,2,2,2,275
"465",31,3557,2,30,3,1,3,1,4,6,6,2,154
"466",28,3524,3,26,3,1,2,1,2,7,4,1,37
"467",28,3558,4,26,2,1,2,2,5,7,7,1,37
"468",55,3559,4,28,2,1,3,5,2,2,2,2,275
"469",55,3560,5,28,2,1,3,5,2,2,2,2,275
"470",28,3561,5,26,3,1,3,5,5,2,2,1,37
"471",35,3562,4,30,3,1,3,2,1,2,4,3,95
"472",55,3563,4,28,3,1,3,2,1,4,7,2,275
"473",50,3564,4,26,3,1,3,2,2,7,2,1,102
"474",50,38,4,26,3,2,3,1,7,2,2,1,102
"475",43,3565,5,25,3,1,3,2,1,2,4,2,28
"476",28,3566,4,26,3,1,3,5,5,6,5,1,37
