"","X","clicks_yn","AdvertiserId","UserId"
"4554800",4554800,2,12489066,985925
"4598849",4598849,2,12578706,962116
"2281789",2281789,2,12671106,782138
"5213795",5213795,2,12671106,694202
"2649915",2649915,2,12692946,878017
"3049520",3049520,2,12671106,479809
"4376107",4376107,2,12310026,481895
"3744775",3744775,2,12489066,1281301
"198890",198890,2,12671106,1624394
"2397741",2397741,2,12671106,1278304
"3500850",3500850,2,12692946,1721948
"3032115",3032115,2,12671106,1459039
"7004696",7004696,2,12671106,699724
"3889319",3889319,2,12671106,73506
"3451507",3451507,2,12671106,652332
"1386060",1386060,2,12310026,315201
"7356938",7356938,2,12578706,81601
"3939993",3939993,2,12671106,1323884
"782606",782606,2,12310026,1056135
"7766077",7766077,2,12489066,395100
"1603666",1603666,2,12310026,1192811
"4316850",4316850,2,12489066,1134742
"1785395",1785395,2,12671106,45263
"3577738",3577738,2,12671106,450867
"2550603",2550603,2,12692946,1515948
"102495",102495,2,12310026,1706096
"309238",309238,2,12671106,44646
"210925",210925,2,12671106,1439838
"2434233",2434233,2,12578706,1395736
"5852581",5852581,2,12578706,1384917
"2564427",2564427,2,12578706,1442339
"2219189",2219189,2,12671106,766164
"6238891",6238891,2,12692946,263162
"3969869",3969869,2,12671106,1327673
"4480596",4480596,2,12578706,1282143
"7599118",7599118,2,12578706,1808185
"3958046",3958046,2,12671106,1190033
"1752985",1752985,2,12692946,1860270
"178559",178559,2,12310026,599026
"3804972",3804972,2,12671106,1733903
"4126230",4126230,2,12310026,565848
"1925077",1925077,2,12671106,1799884
"6202800",6202800,2,12671106,1406134
"6434503",6434503,2,12692946,642030
"5677841",5677841,2,12310026,163481
"6923235",6923235,2,12671106,1196284
"3470402",3470402,2,12671106,954317
"4013730",4013730,2,12489066,769664
"2785892",2785892,2,12671106,770259
"2861550",2861550,2,12671106,1144082
"5194487",5194487,2,12692946,695564
"3337697",3337697,2,12671106,1003421
"3488133",3488133,2,12671106,2433
"6105961",6105961,2,12671106,365508
"7121592",7121592,2,12692946,411459
"1455553",1455553,2,12578706,1408491
"4039534",4039534,2,12310026,43385
"3270740",3270740,2,12671106,1163851
"1365602",1365602,2,12692946,1136646
"5195710",5195710,2,12671106,1389719
"592480",592480,2,12692946,1076228
"4343870",4343870,2,12489066,21762
"5232707",5232707,2,12671106,1634721
"1494270",1494270,2,12310026,214335
"5268256",5268256,2,12671106,1460921
"7015202",7015202,2,12671106,1751551
"1350771",1350771,2,12578706,1772429
"5339990",5339990,2,12671106,1362205
"2745126",2745126,2,12692946,775477
"3163452",3163452,2,12671106,23228
"5405511",5405511,2,12671106,633487
"3190790",3190790,2,12671106,270053
"3355171",3355171,2,12671106,96347
"3246137",3246137,2,12671106,397598
"2994027",2994027,2,12692946,968899
"6215146",6215146,2,12671106,1748499
"3658840",3658840,2,12671106,1117977
"2221588",2221588,2,12671106,249971
"6045417",6045417,2,12671106,847647
"4126299",4126299,2,12692946,1796936
"5042148",5042148,2,12310026,439996
"6557864",6557864,2,12692946,567161
"1563853",1563853,2,12310026,1113526
"4806841",4806841,2,12692946,1766363
"5571366",5571366,2,12692946,1771218
"5946386",5946386,2,12578706,59389
"4464470",4464470,2,12692946,1043634
"2663395",2663395,2,12310026,1149085
"4593321",4593321,2,12692946,1835274
"935280",935280,2,12578706,164044
"7094956",7094956,2,12310026,342116
"521729",521729,2,12671106,242196
"1375599",1375599,2,12310026,507951
"1325328",1325328,2,12671106,1054426
"2132054",2132054,2,12671106,900082
"6020254",6020254,2,12692946,1859266
"4947376",4947376,2,12692946,1445079
"6408973",6408973,2,12489066,538655
"6142625",6142625,2,12310026,451337
"1611198",1611198,2,12671106,1233019
"7624207",7624207,2,12692946,1781907
"6723534",6723534,2,12692946,531487
"4905107",4905107,2,12310026,656760
"2660209",2660209,2,12310026,1472268
"6206091",6206091,2,12671106,24178
"1455080",1455080,2,12671106,1132200
"2015585",2015585,2,12671106,955138
"4194778",4194778,2,12671106,1681718
"2032999",2032999,2,12671106,1314470
"6709231",6709231,2,12671106,242346
"3564892",3564892,2,12671106,1104992
"505785",505785,2,12310026,1264115
"1231359",1231359,2,12671106,823003
"4340272",4340272,2,12671106,1397582
"5769081",5769081,2,12578706,577501
"630988",630988,2,12692946,761593
"7316221",7316221,2,12671106,1807202
"1209587",1209587,2,12692946,1225743
"7088928",7088928,2,12310026,862568
"6572509",6572509,2,12578706,1130521
"3209140",3209140,2,12671106,1375948
"7400641",7400641,2,12310026,153671
"7120275",7120275,2,12692946,526336
"2982246",2982246,2,12692946,521289
"5397859",5397859,2,12489066,559414
"160913",160913,2,12578706,716418
"572994",572994,2,12671106,498096
"7305135",7305135,2,12692946,1571342
"2187700",2187700,2,12671106,1696137
"7330878",7330878,2,12310026,119157
"2120616",2120616,2,12692946,530833
"3177575",3177575,2,12671106,618309
"812734",812734,2,12578706,656419
"341513",341513,2,12671106,543191
"2331909",2331909,2,12671106,1327514
"3026257",3026257,2,12671106,1488984
"2193286",2193286,2,12671106,1587209
"2278470",2278470,2,12671106,183706
"744520",744520,2,12671106,542486
"1243113",1243113,2,12692946,241015
"5976961",5976961,2,12671106,120214
"4096967",4096967,2,12578706,39409
"5588505",5588505,2,12489066,26494
"6642147",6642147,2,12578706,640738
"3087534",3087534,2,12671106,1371
"5217489",5217489,2,12671106,301533
"6389472",6389472,2,12671106,322536
"5753495",5753495,2,12671106,1646612
"5250263",5250263,2,12671106,1595048
"3809602",3809602,2,12310026,452361
"2523937",2523937,2,12671106,1177322
"6319364",6319364,2,12310026,1265532
"6450608",6450608,2,12310026,1577267
"3304030",3304030,2,12671106,870177
"2219223",2219223,2,12671106,169984
"2079009",2079009,2,12671106,534451
"4917695",4917695,2,12489066,1397671
"4881494",4881494,2,12489066,1831434
"1735056",1735056,2,12578706,476105
"4690311",4690311,2,12310026,1805470
"2674222",2674222,2,12692946,198245
"315960",315960,2,12671106,1118962
"3676139",3676139,2,12671106,1329105
"7491406",7491406,2,12671106,1166155
"6840277",6840277,2,12310026,62689
"4892264",4892264,2,12692946,1520488
"5241487",5241487,2,12671106,1700257
"7453681",7453681,2,12692946,1735689
"4013367",4013367,2,12692946,1571984
"6319039",6319039,2,12578706,1546125
"6377393",6377393,2,12489066,1307283
"6516223",6516223,2,12671106,909945
"3671356",3671356,2,12671106,1077890
"2032111",2032111,2,12671106,111213
"3608424",3608424,2,12671106,326161
"1906311",1906311,2,12671106,613018
"856864",856864,2,12671106,237192
"34418",34418,2,12692946,231713
"213275",213275,2,12671106,1198054
"6127793",6127793,2,12310026,1602578
"2212810",2212810,2,12671106,59068
"7638652",7638652,2,12692946,540474
"4917694",4917694,2,12692946,1859570
"7794943",7794943,2,12310026,205105
"6517720",6517720,2,12578706,771615
"5897408",5897408,2,12671106,609752
"1122932",1122932,2,12671106,723332
"7445870",7445870,2,12692946,430345
"3081842",3081842,2,12671106,296632
"6372499",6372499,2,12692946,1114452
"5286788",5286788,2,12671106,1409269
"2280061",2280061,2,12671106,1525767
"6267944",6267944,2,12310026,1723273
"6237261",6237261,2,12578706,1317019
"4352362",4352362,2,12671106,407001
"2758903",2758903,2,12310026,337072
"1129804",1129804,2,12310026,1719833
"5051414",5051414,2,12489066,441727
"6172073",6172073,2,12671106,218760
"7640460",7640460,2,12692946,879985
"6782616",6782616,2,12310026,1689942
"3328207",3328207,2,12671106,1298622
"1021487",1021487,2,12310026,37328
"2049312",2049312,2,12671106,1323715
"3363416",3363416,2,12671106,867616
"3989467",3989467,2,12671106,111334
"5852128",5852128,2,12578706,1038119
"1252468",1252468,2,12692946,552755
"6787962",6787962,2,12692946,1742171
"4579443",4579443,2,12692946,1256170
"2181571",2181571,2,12671106,1483641
"5789476",5789476,2,12310026,956911
"6062350",6062350,2,12671106,763480
"3876457",3876457,2,12310026,1419
"4228310",4228310,2,12671106,1722704
"4191839",4191839,2,12310026,781080
"2743304",2743304,2,12578706,1539524
"4424722",4424722,2,12310026,1761717
"2676371",2676371,2,12671106,258186
"1359515",1359515,2,12671106,823169
"6664508",6664508,2,12671106,503023
"5778475",5778475,2,12578706,1309054
"1926617",1926617,2,12671106,1407072
"7688406",7688406,2,12692946,430802
"3364030",3364030,2,12671106,86504
"3165599",3165599,2,12671106,1462450
"5837636",5837636,2,12692946,1687199
"2189000",2189000,2,12671106,143477
"3343342",3343342,2,12671106,149807
"2515976",2515976,2,12671106,1753765
"2695091",2695091,2,12310026,88607
"3896137",3896137,2,12671106,351940
"1673938",1673938,2,12692946,1413835
"1202395",1202395,2,12671106,1479304
"4391118",4391118,2,12310026,444480
"2411981",2411981,2,12671106,105327
"2698181",2698181,2,12489066,1560517
"5163870",5163870,2,12671106,1209919
"4591405",4591405,2,12578706,120028
"6704541",6704541,2,12671106,1046165
"372602",372602,2,12671106,178882
"149865",149865,2,12310026,370651
"6397383",6397383,2,12489066,132676
"600684",600684,2,12692946,60683
"541962",541962,2,12310026,1874470
"5364277",5364277,2,12489066,1589506
"6219596",6219596,2,12671106,1430814
"1334626",1334626,2,12489066,1391973
"783568",783568,2,12692946,822815
"4598477",4598477,2,12578706,883011
"3962602",3962602,2,12671106,1496554
"3428939",3428939,2,12671106,823805
"2696568",2696568,2,12692946,1631929
"6063044",6063044,2,12310026,837893
"7382506",7382506,2,12671106,1535892
"1915042",1915042,2,12671106,1415314
"2478048",2478048,2,12671106,1363869
"1774053",1774053,2,12671106,1257376
"775852",775852,2,12310026,87632
"5913112",5913112,2,12671106,1738774
"5908132",5908132,2,12671106,110285
"6814692",6814692,2,12692946,1696241
"3970383",3970383,2,12671106,125214
"7049869",7049869,2,12692946,1576682
"6912899",6912899,2,12671106,499512
"1896487",1896487,2,12692946,262683
"4245451",4245451,2,12671106,1754693
"4308236",4308236,2,12310026,34694
"6941042",6941042,2,12671106,1351439
"6777396",6777396,2,12692946,167562
"4071890",4071890,2,12671106,1065465
"5715309",5715309,2,12692946,1489138
"7267087",7267087,2,12578706,831191
"3937234",3937234,2,12671106,1083627
"7018170",7018170,2,12671106,51427
"689637",689637,2,12310026,1358360
"3230059",3230059,2,12671106,1623652
"6549755",6549755,2,12671106,339049
"468552",468552,2,12671106,1454332
"588510",588510,2,12671106,1858130
"605500",605500,2,12310026,520137
"1014221",1014221,2,12671106,340814
"3827713",3827713,2,12671106,1246319
"3435626",3435626,2,12671106,1546201
"4300889",4300889,2,12489066,510009
"4244252",4244252,2,12692946,1687823
"1927174",1927174,2,12692946,1850308
"7146434",7146434,2,12310026,1476451
"5380351",5380351,2,12310026,521536
"739317",739317,2,12310026,1684915
"2360359",2360359,2,12671106,191319
"3320446",3320446,2,12671106,1046151
"3981555",3981555,2,12671106,773471
"3297368",3297368,2,12671106,1564705
"6037713",6037713,2,12671106,1730258
"4056656",4056656,2,12692946,341954
"844816",844816,2,12671106,1012832
"379560",379560,2,12671106,860919
"824360",824360,2,12310026,402738
"6091369",6091369,2,12578706,1657870
"5310698",5310698,2,12692946,967164
"2215522",2215522,2,12671106,1467193
"3331161",3331161,2,12671106,1112574
"4728407",4728407,2,12310026,210369
"4348956",4348956,2,12310026,1137374
"6274726",6274726,2,12310026,581784
"272408",272408,2,12671106,1519900
"1911844",1911844,2,12671106,49874
"2680443",2680443,2,12671106,1586464
"3146123",3146123,2,12671106,1757017
"3125919",3125919,2,12671106,575116
"7223980",7223980,2,12578706,718408
"7011295",7011295,2,12671106,351935
"2332649",2332649,2,12671106,438423
"937494",937494,2,12671106,1609705
"5018243",5018243,2,12310026,1106550
"1850556",1850556,2,12671106,215865
"6179457",6179457,2,12578706,1297420
"586618",586618,2,12310026,856321
"2791414",2791414,2,12692946,138162
"7596068",7596068,2,12310026,738596
"4120676",4120676,2,12692946,255305
"5311176",5311176,2,12671106,348676
"1973206",1973206,2,12671106,841441
"64237",64237,2,12692946,364244
"3550598",3550598,2,12671106,1265317
"3291739",3291739,2,12692946,933783
"3852800",3852800,2,12692946,618885
"7169809",7169809,2,12578706,1418855
"7403524",7403524,2,12692946,675008
"2468102",2468102,2,12671106,1501162
"5866466",5866466,2,12578706,1654005
"4144293",4144293,2,12692946,919473
"1418270",1418270,2,12692946,1791032
"914955",914955,2,12671106,1284658
"7548014",7548014,2,12671106,1315258
"2021181",2021181,2,12671106,289315
"3785509",3785509,2,12671106,153671
"5342001",5342001,2,12671106,1365107
"6708580",6708580,2,12671106,952588
"295452",295452,2,12671106,1650517
"5403066",5403066,2,12310026,72430
"70899",70899,2,12489066,1166139
"1133998",1133998,2,12310026,849084
"2999886",2999886,2,12692946,675998
"6659460",6659460,2,12578706,142850
"7723487",7723487,2,12692946,282461
"6538359",6538359,2,12692946,654341
"3942513",3942513,2,12671106,172293
"7322914",7322914,2,12671106,532162
"6077463",6077463,2,12671106,1616512
"2892183",2892183,2,12671106,1525588
"940714",940714,2,12692946,1409969
"2664854",2664854,2,12692946,170820
"7519565",7519565,2,12671106,1355052
"3224535",3224535,2,12671106,89260
"483421",483421,2,12671106,1135467
"6442521",6442521,2,12692946,751881
"1611733",1611733,2,12310026,1734512
"6126049",6126049,2,12310026,1695247
"5890881",5890881,2,12489066,237489
"1943578",1943578,2,12671106,1033962
"3393747",3393747,2,12671106,353007
"262569",262569,2,12671106,326246
"696301",696301,2,12489066,1363979
"1762589",1762589,2,12671106,686579
"4273973",4273973,2,12671106,1844012
"1502410",1502410,2,12310026,758296
"7663306",7663306,2,12310026,291423
"1843333",1843333,2,12578706,1235930
"4636078",4636078,2,12692946,962737
"6627034",6627034,2,12578706,759232
"5340543",5340543,2,12578706,1711314
"7515362",7515362,2,12671106,26263
"191381",191381,2,12310026,1317622
"3712330",3712330,2,12671106,423075
"5138038",5138038,2,12671106,145048
"4378769",4378769,2,12692946,1630968
"4010306",4010306,2,12692946,1544797
"2916736",2916736,2,12671106,1665095
"328753",328753,2,12671106,1686993
"5199197",5199197,2,12671106,1659110
"6599103",6599103,2,12489066,539772
"7038142",7038142,2,12692946,542069
"2715582",2715582,2,12310026,381292
"7717914",7717914,2,12578706,1067624
"6130095",6130095,2,12489066,226144
"7157871",7157871,2,12671106,682107
"2470745",2470745,2,12671106,1315300
"1347644",1347644,2,12310026,510124
"4941864",4941864,2,12671106,181373
"4803514",4803514,2,12489066,1284495
"6746158",6746158,2,12310026,18222
"7022253",7022253,2,12671106,971426
"333373",333373,2,12671106,546155
"2213110",2213110,2,12578706,494842
"5572221",5572221,2,12692946,1855642
"5808283",5808283,2,12671106,1348064
"7045394",7045394,2,12489066,1309466
"763172",763172,2,12671106,1239660
"5793023",5793023,2,12578706,98210
"5519255",5519255,2,12692946,1068557
"1931829",1931829,2,12671106,1631451
"5538272",5538272,2,12310026,1410109
"220727",220727,2,12671106,1754755
"2367046",2367046,2,12671106,294912
"4386677",4386677,2,12671106,90943
"645208",645208,2,12578706,341837
"4878445",4878445,2,12578706,734621
"7723512",7723512,2,12310026,145154
"536180",536180,2,12671106,1079355
"7373596",7373596,2,12692946,634267
"3607206",3607206,2,12671106,735779
"7497301",7497301,2,12671106,1353695
"7593680",7593680,2,12489066,393775
"3704334",3704334,2,12671106,1529872
"6464292",6464292,2,12310026,762861
"7760033",7760033,2,12310026,610510
"6009455",6009455,2,12692946,859971
"7781534",7781534,2,12310026,964105
"1626655",1626655,2,12671106,244678
"2314777",2314777,2,12692946,659014
"2813281",2813281,2,12671106,1731608
"3583374",3583374,2,12671106,1194343
"4631765",4631765,2,12489066,1392620
"7437921",7437921,2,12692946,930092
"6353160",6353160,2,12310026,1375103
"5495674",5495674,2,12692946,674330
"4187461",4187461,2,12310026,1621074
"5435992",5435992,2,12310026,58852
"6663934",6663934,2,12671106,1814795
"1995078",1995078,2,12671106,1327951
"913132",913132,2,12692946,131011
"5539860",5539860,2,12310026,1761994
"5127171",5127171,2,12489066,974991
"6620076",6620076,2,12692946,881313
"4633368",4633368,2,12692946,1685092
"6759307",6759307,2,12692946,1075935
"5859861",5859861,2,12692946,314733
"2420828",2420828,2,12671106,537670
"6626624",6626624,2,12310026,961659
"5349013",5349013,2,12671106,887974
"3458085",3458085,2,12671106,827572
"5791075",5791075,2,12578706,1030909
"3558186",3558186,2,12671106,1716285
"7217696",7217696,2,12692946,350791
"6120450",6120450,2,12578706,218750
"6268299",6268299,2,12310026,1284637
"4705200",4705200,2,12692946,598168
"4650868",4650868,2,12692946,712500
"3005737",3005737,2,12578706,975427
"4235424",4235424,2,12310026,826793
"3108799",3108799,2,12671106,1458366
"6912106",6912106,2,12671106,1248169
"5138387",5138387,2,12671106,1563714
"6098112",6098112,2,12671106,1309414
"5814689",5814689,2,12671106,128266
"1572280",1572280,2,12692946,1848063
"3976872",3976872,2,12671106,380598
"7103587",7103587,2,12310026,570242
"3147535",3147535,2,12671106,874221
"6421022",6421022,2,12489066,1600107
"1504581",1504581,2,12692946,1151382
"951670",951670,2,12578706,1239660
"2718317",2718317,2,12578706,1620836
"7219363",7219363,2,12692946,1603579
"2282193",2282193,2,12671106,1774720
"2680916",2680916,2,12310026,626094
"3256144",3256144,2,12671106,1710222
"4418151",4418151,2,12692946,394181
"2577859",2577859,2,12692946,57718
"7519263",7519263,2,12671106,1271584
"1338659",1338659,2,12489066,369990
"7763774",7763774,2,12692946,613902
"4724690",4724690,2,12578706,1531621
"7388146",7388146,2,12671106,364780
"3497702",3497702,2,12671106,801885
"6244015",6244015,2,12692946,1868327
"6334745",6334745,2,12310026,1408060
"3397959",3397959,2,12671106,403480
"7399885",7399885,2,12310026,466426
"1650732",1650732,2,12671106,261400
"6641649",6641649,2,12489066,390636
"4216334",4216334,2,12671106,1654722
"4603670",4603670,2,12489066,400936
"6541132",6541132,2,12671106,294118
"3554014",3554014,2,12310026,928387
"1951192",1951192,2,12671106,1770106
"2658128",2658128,2,12671106,755024
"2566136",2566136,2,12671106,1077501
"852239",852239,2,12671106,846059
"1256417",1256417,2,12578706,469189
"6798857",6798857,2,12310026,360953
"6572537",6572537,2,12692946,773323
"1167390",1167390,2,12310026,571051
"6815294",6815294,2,12671106,1195167
"5174370",5174370,2,12671106,250361
"5573395",5573395,2,12671106,453487
"1940437",1940437,2,12671106,701828
"3778970",3778970,2,12310026,782576
"7056946",7056946,2,12578706,408140
"6174637",6174637,2,12578706,1476628
"1350669",1350669,2,12489066,280226
"2458721",2458721,2,12671106,1200664
"6276715",6276715,2,12489066,1039863
"3527030",3527030,2,12671106,258459
"4288106",4288106,2,12489066,234542
"5883959",5883959,2,12310026,1611074
"3932974",3932974,2,12671106,1423592
"3823126",3823126,2,12671106,721041
"2738454",2738454,2,12310026,866416
"7339597",7339597,2,12310026,568087
"2830012",2830012,2,12692946,220617
"356027",356027,2,12489066,48344
"3521849",3521849,2,12692946,1276667
"5949360",5949360,2,12671106,1719674
"2037953",2037953,2,12671106,107869
"5058781",5058781,2,12310026,1137374
"1068788",1068788,2,12671106,1355278
"742882",742882,2,12578706,1368249
"1197453",1197453,2,12671106,1453258
"3837222",3837222,2,12671106,1853124
"1515826",1515826,2,12489066,1002282
"4697958",4697958,2,12489066,349636
"1415760",1415760,2,12692946,1806733
"2348195",2348195,2,12671106,1300449
"5176617",5176617,2,12671106,689896
"5531774",5531774,2,12310026,345700
"44513",44513,2,12671106,141274
"2905412",2905412,2,12578706,1650505
"4023632",4023632,2,12692946,1052520
"7294615",7294615,2,12692946,628326
"1634479",1634479,2,12671106,1580420
"3928336",3928336,2,12671106,1860522
"629099",629099,2,12310026,1460144
"3883728",3883728,2,12671106,1132295
"3843990",3843990,2,12671106,1080674
"6060784",6060784,2,12692946,1861767
"1277424",1277424,2,12671106,1003026
"2675527",2675527,2,12489066,1396904
"3094853",3094853,2,12671106,1465999
"50520",50520,2,12578706,354322
"2984614",2984614,2,12671106,1055466
"3859392",3859392,2,12671106,1088280
"1333892",1333892,2,12692946,1512650
"2217491",2217491,2,12671106,523808
"1115521",1115521,2,12692946,1354024
"2064405",2064405,2,12671106,849043
"1123152",1123152,2,12489066,1776623
"6738196",6738196,2,12489066,1247285
"419421",419421,2,12671106,1167726
"2542801",2542801,2,12310026,1324153
"5985441",5985441,2,12310026,950236
"2443682",2443682,2,12671106,1088997
"3165901",3165901,2,12671106,1525889
"6367071",6367071,2,12310026,1101986
"5117025",5117025,2,12310026,31266
"5288578",5288578,2,12671106,243766
"2830218",2830218,2,12692946,115436
"6761066",6761066,2,12692946,370671
"6289850",6289850,2,12692946,682443
"2638288",2638288,2,12692946,755775
"7652337",7652337,2,12692946,1456824
"2396782",2396782,2,12671106,1251415
"7515923",7515923,2,12671106,723659
"7372484",7372484,2,12671106,132023
"4528748",4528748,2,12489066,307412
"4314494",4314494,2,12489066,140911
"7374636",7374636,2,12692946,1592960
"7122463",7122463,2,12489066,366676
"6870316",6870316,2,12692946,41926
"4812282",4812282,2,12310026,1343801
"7189525",7189525,2,12578706,889235
"3002391",3002391,2,12310026,581391
"5508524",5508524,2,12692946,645601
"1845348",1845348,2,12578706,907752
"3870322",3870322,2,12671106,705824
"3044036",3044036,2,12692946,1820808
"782887",782887,2,12310026,880789
"3681273",3681273,2,12671106,1081911
"197412",197412,2,12671106,1628554
"6371924",6371924,2,12692946,1438713
"5587948",5587948,2,12671106,496094
"726078",726078,2,12310026,1618793
"4812289",4812289,2,12692946,324246
"7435530",7435530,2,12692946,1481307
"3611411",3611411,2,12671106,1057145
"6345099",6345099,2,12489066,1800126
"7028223",7028223,2,12489066,1203640
"6440240",6440240,2,12671106,1359813
"4372655",4372655,2,12489066,74001
"4330993",4330993,2,12692946,1509693
"6308055",6308055,2,12692946,762112
"6281308",6281308,2,12671106,1314755
"3603748",3603748,2,12671106,934116
"2148911",2148911,2,12671106,1219486
"3706383",3706383,2,12671106,1544833
"6595108",6595108,2,12692946,1672484
"6412684",6412684,2,12692946,15769
"2252252",2252252,2,12671106,1398252
"5517201",5517201,2,12489066,671425
"7180243",7180243,2,12692946,906432
"288683",288683,2,12671106,945385
"1986135",1986135,2,12671106,1761313
"3948873",3948873,2,12671106,218121
"3861425",3861425,2,12671106,460090
"5718715",5718715,2,12310026,942349
"1916022",1916022,2,12671106,169501
"2300900",2300900,2,12671106,896140
"4622621",4622621,2,12671106,274440
"6444352",6444352,2,12671106,338659
"7031283",7031283,2,12578706,1154412
"4417305",4417305,2,12671106,1112899
"3361949",3361949,2,12671106,1685415
"3648882",3648882,2,12671106,60012
"1968840",1968840,2,12671106,616318
"1885309",1885309,2,12671106,937867
"4657009",4657009,2,12692946,113148
"1332241",1332241,2,12489066,1239666
"1835911",1835911,2,12578706,1713747
"6728517",6728517,2,12692946,801494
"6311580",6311580,2,12692946,1361052
"1988424",1988424,2,12671106,446171
"7455327",7455327,2,12578706,1522163
"7507146",7507146,2,12671106,725098
"1554272",1554272,2,12671106,1532293
"3894764",3894764,2,12671106,1636424
"6888601",6888601,2,12310026,907427
"184466",184466,2,12578706,78665
"4396103",4396103,2,12692946,1662760
"3342499",3342499,2,12671106,1344675
"3460795",3460795,2,12671106,1824080
"2079166",2079166,2,12671106,1581281
"7422739",7422739,2,12489066,786751
"957357",957357,2,12692946,364533
"5142180",5142180,2,12489066,182723
"1590581",1590581,2,12310026,1012640
"6083860",6083860,2,12671106,1673618
"2636253",2636253,2,12692946,1820794
"2059021",2059021,2,12671106,1520072
"6728473",6728473,2,12692946,1819123
"4795807",4795807,2,12692946,1796439
"7330893",7330893,2,12310026,1377959
"7295596",7295596,2,12489066,576867
"1718628",1718628,2,12692946,1164645
"1603592",1603592,2,12692946,1503970
"6397841",6397841,2,12692946,249252
"1105086",1105086,2,12671106,1662601
"4620801",4620801,2,12671106,1533242
"29552",29552,2,12692946,536776
"3149428",3149428,2,12671106,266150
"881375",881375,2,12489066,1022344
"5362024",5362024,2,12671106,1019361
"3720869",3720869,2,12671106,1265776
"6450827",6450827,2,12692946,1158638
"1601143",1601143,2,12310026,733951
"3637631",3637631,2,12671106,1712427
"4544205",4544205,2,12692946,1042002
"4200272",4200272,2,12671106,331822
"2094325",2094325,2,12671106,1820756
"7053858",7053858,2,12310026,23906
"2660756",2660756,2,12578706,660549
"3003772",3003772,2,12671106,1577886
"5903831",5903831,2,12671106,1545007
"3990915",3990915,2,12671106,563645
"6021922",6021922,2,12692946,900737
"5814493",5814493,2,12671106,371873
"6614738",6614738,2,12692946,244033
"5126826",5126826,2,12671106,1448380
"3758974",3758974,2,12310026,172980
"5022589",5022589,2,12692946,644509
"3904803",3904803,2,12489066,1103759
"2859474",2859474,2,12692946,1544509
"7422238",7422238,2,12692946,1654879
"5365402",5365402,2,12692946,723013
"3262936",3262936,2,12671106,1685618
"3840963",3840963,2,12671106,1850178
"6197810",6197810,2,12578706,418844
"2203554",2203554,2,12671106,1807347
"2610306",2610306,2,12671106,907925
"659001",659001,2,12578706,859916
"2174451",2174451,2,12671106,24384
"4587405",4587405,2,12578706,436378
"5478",5478,2,12310026,134704
"5618198",5618198,2,12671106,1623188
"6784902",6784902,2,12692946,356710
"7483150",7483150,2,12671106,1600897
"4629257",4629257,2,12310026,708701
"5972097",5972097,2,12671106,529409
"3131169",3131169,2,12671106,722868
"4522865",4522865,2,12692946,598362
"6108737",6108737,2,12671106,1200055
"310527",310527,2,12671106,328394
"6423240",6423240,2,12578706,1832658
"2652312",2652312,2,12671106,739960
"85790",85790,2,12578706,619319
